parliament_id;parliament_label;parliament_period_id;parliament_period_label;mandate_id;mandate_label;politician_id;first_name;last_name;full_name;academic_title;sex;year_of_birth;party_id;party_name;party_short_name;faction;electoral_district_id;electoral_district_label;electoral_list;list_position;mandate_type;info;start_date;end_date;active_now;politician_url;mandate_api_path;politician_api_path;abgeordnetenwatch_url;wikidata_id
2;Berlin;133;Berlin 2021 - 2026;54200;Gunnar N. Lindemann (Berlin 2021 - 2026);122997;Gunnar N.;Lindemann;Gunnar N. Lindemann;;m;1970;9;AfD;AfD;AfD (Berlin 2021 - 2026);11101;1001 - Marzahn-Hellersdorf 1 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/gunnar-n-lindemann;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54200;https://www.abgeordnetenwatch.de/api/v2/politicians/122997;https://www.abgeordnetenwatch.de/profile/gunnar-n-lindemann;
2;Berlin;133;Berlin 2021 - 2026;54199;Dunja Wolff (Berlin 2021 - 2026);176520;Dunja;Wolff;Dunja Wolff;;f;1962;1;SPD;SPD;SPD (Berlin 2021 - 2026);11100;906 - Treptow-Köpenick 6 (Berlin 2021 - 2026);Bezirksliste Treptow-Köpenick (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/dunja-wolff;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54199;https://www.abgeordnetenwatch.de/api/v2/politicians/176520;https://www.abgeordnetenwatch.de/profile/dunja-wolff;
2;Berlin;133;Berlin 2021 - 2026;54197;Lars Düsterhöft (Berlin 2021 - 2026);122934;Lars;Düsterhöft;Lars Düsterhöft;;m;1981;1;SPD;SPD;SPD (Berlin 2021 - 2026);11096;902 - Treptow-Köpenick 2 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/lars-duesterhoeft;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54197;https://www.abgeordnetenwatch.de/api/v2/politicians/122934;https://www.abgeordnetenwatch.de/profile/lars-duesterhoeft;
2;Berlin;133;Berlin 2021 - 2026;54195;Franziska Giffey (Berlin 2021 - 2026);176519;Franziska;Giffey;Franziska Giffey;;f;1978;1;SPD;SPD;SPD (Berlin 2021 - 2026);11094;806 - Neukölln 6 (Berlin 2021 - 2026);Bezirksliste Neukölln (Berlin 2021 - 2026);;list;;;;True;https://www.abgeordnetenwatch.de/profile/franziska-giffey;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54195;https://www.abgeordnetenwatch.de/api/v2/politicians/176519;https://www.abgeordnetenwatch.de/profile/franziska-giffey;Q19279839
2;Berlin;133;Berlin 2021 - 2026;54193;Marcel Hopp (Berlin 2021 - 2026);176517;Marcel;Hopp;Marcel Hopp;;m;1988;1;SPD;SPD;SPD (Berlin 2021 - 2026);11092;804 - Neukölln 4 (Berlin 2021 - 2026);Bezirksliste Neukölln (Berlin 2021 - 2026);4;list;Fabian Fischer hat auf sein Mandat verzichtet, damit Marcel Hopp sein Mandat weiterhin ausüben kann.;;;True;https://www.abgeordnetenwatch.de/profile/marcel-hopp;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54193;https://www.abgeordnetenwatch.de/api/v2/politicians/176517;https://www.abgeordnetenwatch.de/profile/marcel-hopp;
2;Berlin;133;Berlin 2021 - 2026;54192;Derya Çağlar (Berlin 2021 - 2026);122916;Derya;Çağlar;Derya Çağlar;;f;1982;1;SPD;SPD;SPD (Berlin 2021 - 2026);11091;803 - Neukölln 3 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/derya-caglar;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54192;https://www.abgeordnetenwatch.de/api/v2/politicians/122916;https://www.abgeordnetenwatch.de/profile/derya-caglar;
2;Berlin;133;Berlin 2021 - 2026;54191;Susanna Kahlefeld (Berlin 2021 - 2026);117456;Susanna;Kahlefeld;Susanna Kahlefeld;Dr.;f;1964;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11090;802 - Neukölln 2 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);43;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/susanna-kahlefeld;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54191;https://www.abgeordnetenwatch.de/api/v2/politicians/117456;https://www.abgeordnetenwatch.de/profile/susanna-kahlefeld;
2;Berlin;133;Berlin 2021 - 2026;54190;André Schulze (Berlin 2021 - 2026);117579;André;Schulze;André Schulze;;m;1987;5;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN;BÜNDNIS 90/­DIE GRÜNEN (Berlin 2021 - 2026);11089;801 - Neukölln 1 (Berlin 2021 - 2026);Landesliste (Berlin 2021 - 2026);26;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/andre-schulze;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54190;https://www.abgeordnetenwatch.de/api/v2/politicians/117579;https://www.abgeordnetenwatch.de/profile/andre-schulze;
2;Berlin;133;Berlin 2021 - 2026;54189;Christian Zander (Berlin 2021 - 2026);117627;Christian;Zander;Christian Zander;;m;1978;2;CDU;CDU;CDU (Berlin 2021 - 2026);11088;707 - Tempelhof-Schöneberg 7 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/christian-zander;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54189;https://www.abgeordnetenwatch.de/api/v2/politicians/117627;https://www.abgeordnetenwatch.de/profile/christian-zander;
2;Berlin;133;Berlin 2021 - 2026;54188;Scott Körber (Berlin 2021 - 2026);132775;Scott;Körber;Scott Körber;;m;1971;2;CDU;CDU;CDU (Berlin 2021 - 2026);11087;706 - Tempelhof-Schöneberg 6 (Berlin 2021 - 2026);;;constituency;;;;True;https://www.abgeordnetenwatch.de/profile/scott-koerber;https://www.abgeordnetenwatch.de/api/v2/candidacies-mandates/54188;https://www.abgeordnetenwatch.de/api/v2/politicians/132775;https://www.abgeordnetenwatch.de/profile/scott-koerber;
